,chin_x0,chin_y0,chin_x1,chin_y1,chin_x2,chin_y2,chin_x3,chin_y3,chin_x4,chin_y4,chin_x5,chin_y5,chin_x6,chin_y6,chin_x7,chin_y7,chin_x8,chin_y8,chin_x9,chin_y9,chin_x10,chin_y10,chin_x11,chin_y11,chin_x12,chin_y12,chin_x13,chin_y13,chin_x14,chin_y14,chin_x15,chin_y15,chin_x16,chin_y16,right_eyebrow_x0,right_eyebrow_y0,right_eyebrow_x1,right_eyebrow_y1,right_eyebrow_x2,right_eyebrow_y2,right_eyebrow_x3,right_eyebrow_y3,right_eyebrow_x4,right_eyebrow_y4,left_eyebrow_x0,left_eyebrow_y0,left_eyebrow_x1,left_eyebrow_y1,left_eyebrow_x2,left_eyebrow_y2,left_eyebrow_x3,left_eyebrow_y3,left_eyebrow_x4,left_eyebrow_y4,nose_x0,nose_y0,nose_x1,nose_y1,nose_x2,nose_y2,nose_x3,nose_y3,nose_x4,nose_y4,nose_x5,nose_y5,nose_x6,nose_y6,nose_x7,nose_y7,nose_x8,nose_y8,right_eye_x0,right_eye_y0,right_eye_x1,right_eye_y1,right_eye_x2,right_eye_y2,right_eye_x3,right_eye_y3,right_eye_x4,right_eye_y4,right_eye_x5,right_eye_y5,left_eye_x0,left_eye_y0,left_eye_x1,left_eye_y1,left_eye_x2,left_eye_y2,left_eye_x3,left_eye_y3,left_eye_x4,left_eye_y4,left_eye_x5,left_eye_y5,mouth_x0,mouth_y0,mouth_x1,mouth_y1,mouth_x2,mouth_y2,mouth_x3,mouth_y3,mouth_x4,mouth_y4,mouth_x5,mouth_y5,mouth_x6,mouth_y6,mouth_x7,mouth_y7,mouth_x8,mouth_y8,mouth_x9,mouth_y9,mouth_x10,mouth_y10,mouth_x11,mouth_y11,mouth_x12,mouth_y12,mouth_x13,mouth_y13,mouth_x14,mouth_y14,mouth_x15,mouth_y15,mouth_x16,mouth_y16,mouth_x17,mouth_y17,mouth_x18,mouth_y18,mouth_x19,mouth_y19,target
146.jpg,0.606666667,0.753333333,0.62,0.86,0.64,0.973333333,0.66,1.08,0.686666667,1.186666667,0.746666667,1.273333333,0.82,1.346666667,0.906666667,1.413333333,1.006666667,1.433333333,1.106666667,1.42,1.2,1.366666667,1.293333333,1.293333333,1.366666667,1.206666667,1.413333333,1.1,1.433333333,0.986666667,1.453333333,0.866666667,1.466666667,0.746666667,0.653333333,0.733333333,0.706666667,0.686666667,0.786666667,0.686666667,0.866666667,0.7,0.94,0.72,1.073333333,0.72,1.16,0.693333333,1.24,0.68,1.32,0.693333333,1.38,0.733333333,1.006666667,0.786666667,1.006666667,0.866666667,1,0.946666667,1,1.026666667,0.913333333,1.06,0.96,1.08,1,1.093333333,1.053333333,1.08,1.093333333,1.066666667,0.753333333,0.78,0.8,0.76,0.86,0.76,0.906666667,0.793333333,0.853333333,0.806666667,0.8,0.806666667,1.126666667,0.806666667,1.18,0.773333333,1.24,0.773333333,1.286666667,0.793333333,1.24,0.82,1.186666667,0.82,0.86,1.206666667,0.913333333,1.193333333,0.96,1.18,1.006666667,1.193333333,1.053333333,1.18,1.1,1.193333333,1.16,1.213333333,1.106666667,1.253333333,1.053333333,1.28,1,1.28,0.953333333,1.273333333,0.906666667,1.253333333,0.886666667,1.213333333,0.96,1.213333333,1,1.22,1.053333333,1.213333333,1.133333333,1.22,1.046666667,1.22,1,1.226666667,0.96,1.22,15
147.jpg,0.630872483,0.758389262,0.637583893,0.872483221,0.66442953,0.986577181,0.691275168,1.093959732,0.724832215,1.201342282,0.785234899,1.295302013,0.852348993,1.375838926,0.926174497,1.44295302,1.020134228,1.469798658,1.120805369,1.456375839,1.214765101,1.395973154,1.302013423,1.322147651,1.375838926,1.22147651,1.422818792,1.11409396,1.456375839,0.993288591,1.476510067,0.865771812,1.483221477,0.738255034,0.66442953,0.711409396,0.711409396,0.67114094,0.77852349,0.66442953,0.852348993,0.677852349,0.919463087,0.697986577,1.073825503,0.684563758,1.154362416,0.657718121,1.241610738,0.637583893,1.32885906,0.651006711,1.389261745,0.697986577,1,0.77852349,1,0.865771812,1,0.946308725,0.993288591,1.026845638,0.926174497,1.073825503,0.959731544,1.087248322,1.006711409,1.100671141,1.053691275,1.087248322,1.093959732,1.073825503,0.751677852,0.785234899,0.805369128,0.765100671,0.859060403,0.765100671,0.906040268,0.798657718,0.852348993,0.812080537,0.798657718,0.812080537,1.134228188,0.798657718,1.181208054,0.765100671,1.241610738,0.765100671,1.288590604,0.785234899,1.248322148,0.812080537,1.187919463,0.812080537,0.899328859,1.241610738,0.939597315,1.214765101,0.973154362,1.194630872,1.006711409,1.208053691,1.046979866,1.194630872,1.100671141,1.214765101,1.147651007,1.248322148,1.100671141,1.302013423,1.046979866,1.32885906,1.013422819,1.32885906,0.973154362,1.322147651,0.932885906,1.295302013,0.926174497,1.248322148,0.973154362,1.234899329,1.013422819,1.241610738,1.046979866,1.234899329,1.120805369,1.248322148,1.046979866,1.261744966,1.006711409,1.261744966,0.973154362,1.255033557,15
148.jpg,0.598765432,0.814814815,0.611111111,0.925925926,0.62962963,1.030864198,0.648148148,1.135802469,0.679012346,1.234567901,0.740740741,1.327160494,0.814814815,1.395061728,0.895061728,1.456790123,1,1.475308642,1.098765432,1.462962963,1.185185185,1.407407407,1.259259259,1.333333333,1.314814815,1.240740741,1.351851852,1.141975309,1.364197531,1.030864198,1.382716049,0.925925926,1.395061728,0.808641975,0.666666667,0.771604938,0.716049383,0.722222222,0.790123457,0.709876543,0.864197531,0.716049383,0.932098765,0.740740741,1.061728395,0.734567901,1.141975309,0.709876543,1.216049383,0.703703704,1.290123457,0.728395062,1.333333333,0.783950617,1,0.802469136,1,0.87654321,1,0.944444444,1,1.018518519,0.919753086,1.061728395,0.956790123,1.080246914,1,1.092592593,1.043209877,1.080246914,1.080246914,1.067901235,0.759259259,0.814814815,0.802469136,0.790123457,0.851851852,0.783950617,0.895061728,0.814814815,0.851851852,0.820987654,0.796296296,0.827160494,1.104938272,0.827160494,1.154320988,0.796296296,1.203703704,0.796296296,1.24691358,0.827160494,1.203703704,0.839506173,1.154320988,0.833333333,0.87037037,1.222222222,0.919753086,1.197530864,0.962962963,1.179012346,1,1.191358025,1.043209877,1.179012346,1.080246914,1.197530864,1.12345679,1.234567901,1.080246914,1.271604938,1.043209877,1.290123457,1,1.296296296,0.956790123,1.290123457,0.913580247,1.271604938,0.895061728,1.228395062,0.962962963,1.216049383,1,1.222222222,1.043209877,1.216049383,1.098765432,1.234567901,1.037037037,1.234567901,1,1.240740741,0.956790123,1.234567901,15
149.jpg,0.582781457,0.748344371,0.59602649,0.867549669,0.622516556,0.986754967,0.642384106,1.099337748,0.682119205,1.21192053,0.741721854,1.311258278,0.814569536,1.397350993,0.900662252,1.470198675,1.006622517,1.490066225,1.112582781,1.476821192,1.205298013,1.410596026,1.284768212,1.324503311,1.357615894,1.218543046,1.397350993,1.105960265,1.430463576,0.986754967,1.450331126,0.860927152,1.463576159,0.735099338,0.635761589,0.735099338,0.688741722,0.682119205,0.768211921,0.675496689,0.847682119,0.688741722,0.933774834,0.708609272,1.072847682,0.701986755,1.158940397,0.675496689,1.245033113,0.668874172,1.324503311,0.675496689,1.38410596,0.721854305,1,0.781456954,1,0.860927152,1,0.940397351,1,1.026490066,0.913907285,1.072847682,0.960264901,1.086092715,1,1.099337748,1.046357616,1.086092715,1.092715232,1.072847682,0.735099338,0.78807947,0.781456954,0.768211921,0.841059603,0.761589404,0.887417219,0.794701987,0.841059603,0.80794702,0.781456954,0.80794702,1.132450331,0.794701987,1.178807947,0.768211921,1.238410596,0.768211921,1.284768212,0.78807947,1.245033113,0.814569536,1.185430464,0.80794702,0.874172185,1.251655629,0.920529801,1.218543046,0.966887417,1.198675497,1,1.21192053,1.046357616,1.198675497,1.092715232,1.218543046,1.139072848,1.251655629,1.099337748,1.304635762,1.046357616,1.331125828,1,1.331125828,0.960264901,1.331125828,0.913907285,1.304635762,0.900662252,1.251655629,0.966887417,1.238410596,1,1.245033113,1.046357616,1.238410596,1.112582781,1.258278146,1.046357616,1.264900662,1,1.271523179,0.960264901,1.258278146,15
150.jpg,0.467213115,0.770491803,0.475409836,0.918032787,0.491803279,1.057377049,0.516393443,1.18852459,0.573770492,1.319672131,0.639344262,1.426229508,0.737704918,1.508196721,0.844262295,1.573770492,0.975409836,1.598360656,1.098360656,1.590163934,1.204918033,1.524590164,1.286885246,1.43442623,1.352459016,1.327868852,1.401639344,1.196721311,1.43442623,1.073770492,1.459016393,0.942622951,1.467213115,0.803278689,0.581967213,0.631147541,0.639344262,0.56557377,0.729508197,0.540983607,0.827868852,0.549180328,0.918032787,0.598360656,1.114754098,0.614754098,1.196721311,0.573770492,1.286885246,0.56557377,1.37704918,0.598360656,1.418032787,0.680327869,1.008196721,0.729508197,1.008196721,0.827868852,1.008196721,0.926229508,1.008196721,1.024590164,0.901639344,1.090163934,0.950819672,1.114754098,1.008196721,1.12295082,1.057377049,1.114754098,1.106557377,1.098360656,0.680327869,0.737704918,0.737704918,0.704918033,0.81147541,0.704918033,0.868852459,0.762295082,0.803278689,0.778688525,0.729508197,0.770491803,1.139344262,0.778688525,1.204918033,0.729508197,1.270491803,0.729508197,1.327868852,0.770491803,1.270491803,0.803278689,1.204918033,0.795081967,0.836065574,1.31147541,0.893442623,1.270491803,0.959016393,1.245901639,1.008196721,1.262295082,1.040983607,1.254098361,1.098360656,1.278688525,1.147540984,1.319672131,1.098360656,1.368852459,1.049180328,1.385245902,1,1.393442623,0.950819672,1.385245902,0.893442623,1.360655738,0.868852459,1.31147541,0.950819672,1.295081967,1,1.303278689,1.040983607,1.295081967,1.114754098,1.319672131,1.040983607,1.319672131,1,1.319672131,0.950819672,1.31147541,16
151.jpg,0.5,0.765625,0.5,0.90625,0.515625,1.0390625,0.5390625,1.171875,0.5859375,1.296875,0.65625,1.40625,0.75,1.5,0.859375,1.5703125,0.9765625,1.59375,1.0859375,1.5859375,1.1953125,1.515625,1.28125,1.4296875,1.34375,1.3125,1.390625,1.1953125,1.421875,1.0625,1.453125,0.9375,1.4609375,0.8046875,0.5859375,0.6328125,0.640625,0.5625,0.734375,0.5390625,0.8359375,0.5546875,0.921875,0.6015625,1.109375,0.6171875,1.1875,0.578125,1.2890625,0.5703125,1.375,0.6015625,1.4140625,0.6875,1.0078125,0.734375,1.0078125,0.828125,1.0078125,0.921875,1.0078125,1.0234375,0.90625,1.0859375,0.953125,1.1015625,1,1.1171875,1.046875,1.109375,1.09375,1.09375,0.6796875,0.7421875,0.734375,0.703125,0.8046875,0.703125,0.8671875,0.765625,0.796875,0.7734375,0.7265625,0.7734375,1.1328125,0.78125,1.1953125,0.7265625,1.265625,0.7265625,1.3125,0.7734375,1.265625,0.8046875,1.1953125,0.796875,0.8359375,1.3046875,0.8984375,1.265625,0.953125,1.2421875,1,1.2578125,1.0390625,1.25,1.09375,1.2734375,1.1484375,1.3125,1.09375,1.375,1.0390625,1.3984375,0.9921875,1.40625,0.9453125,1.3984375,0.890625,1.3671875,0.8671875,1.3046875,0.953125,1.2890625,0.9921875,1.296875,1.03125,1.2890625,1.109375,1.3125,1.0390625,1.3203125,0.9921875,1.328125,0.953125,1.3203125,16
152.jpg,0.472868217,0.728682171,0.480620155,0.875968992,0.488372093,1.015503876,0.519379845,1.15503876,0.573643411,1.286821705,0.643410853,1.403100775,0.736434109,1.496124031,0.84496124,1.565891473,0.968992248,1.589147287,1.093023256,1.581395349,1.209302326,1.519379845,1.294573643,1.426356589,1.364341085,1.310077519,1.403100775,1.186046512,1.434108527,1.054263566,1.465116279,0.914728682,1.472868217,0.775193798,0.573643411,0.620155039,0.627906977,0.542635659,0.728682171,0.519379845,0.821705426,0.534883721,0.914728682,0.581395349,1.11627907,0.596899225,1.201550388,0.565891473,1.294573643,0.558139535,1.387596899,0.589147287,1.426356589,0.674418605,1.007751938,0.720930233,1.007751938,0.829457364,1.007751938,0.930232558,1.007751938,1.031007752,0.899224806,1.093023256,0.945736434,1.108527132,1,1.131782946,1.054263566,1.11627907,1.100775194,1.100775194,0.674418605,0.720930233,0.728682171,0.674418605,0.80620155,0.682170543,0.868217054,0.744186047,0.798449612,0.759689922,0.720930233,0.751937984,1.139534884,0.76744186,1.201550388,0.713178295,1.279069767,0.713178295,1.333333333,0.759689922,1.279069767,0.790697674,1.201550388,0.782945736,0.821705426,1.302325581,0.88372093,1.271317829,0.945736434,1.255813953,1,1.271317829,1.03875969,1.255813953,1.093023256,1.279069767,1.147286822,1.317829457,1.093023256,1.372093023,1.03875969,1.395348837,0.992248062,1.395348837,0.945736434,1.387596899,0.88372093,1.364341085,0.852713178,1.310077519,0.945736434,1.294573643,0.992248062,1.302325581,1.03875969,1.302325581,1.11627907,1.317829457,1.03875969,1.317829457,1,1.325581395,0.945736434,1.317829457,16
153.jpg,0.464,0.752,0.472,0.888,0.496,1.032,0.52,1.168,0.576,1.296,0.656,1.4,0.752,1.48,0.864,1.544,0.984,1.568,1.096,1.552,1.2,1.496,1.288,1.408,1.352,1.304,1.392,1.176,1.424,1.056,1.448,0.928,1.464,0.792,0.584,0.64,0.64,0.568,0.736,0.544,0.824,0.56,0.912,0.608,1.104,0.616,1.192,0.584,1.28,0.576,1.368,0.608,1.408,0.688,1.008,0.736,1.008,0.832,1.008,0.928,1,1.024,0.896,1.08,0.944,1.104,1,1.12,1.048,1.104,1.096,1.088,0.688,0.736,0.744,0.696,0.816,0.696,0.872,0.76,0.808,0.768,0.736,0.76,1.128,0.776,1.192,0.728,1.264,0.728,1.312,0.768,1.264,0.8,1.192,0.792,0.824,1.288,0.896,1.256,0.952,1.232,1,1.248,1.04,1.232,1.096,1.256,1.144,1.296,1.096,1.336,1.04,1.36,1,1.368,0.952,1.36,0.888,1.336,0.856,1.288,0.952,1.272,1,1.28,1.04,1.272,1.12,1.296,1.04,1.296,1,1.304,0.952,1.296,16
154.jpg,0.503816794,0.763358779,0.503816794,0.900763359,0.519083969,1.030534351,0.541984733,1.160305344,0.58778626,1.282442748,0.65648855,1.389312977,0.748091603,1.480916031,0.854961832,1.549618321,0.969465649,1.572519084,1.091603053,1.564885496,1.198473282,1.496183206,1.290076336,1.419847328,1.351145038,1.312977099,1.396946565,1.190839695,1.427480916,1.061068702,1.458015267,0.93129771,1.465648855,0.79389313,0.595419847,0.625954198,0.648854962,0.564885496,0.740458015,0.541984733,0.832061069,0.557251908,0.916030534,0.603053435,1.114503817,0.610687023,1.198473282,0.580152672,1.290076336,0.572519084,1.381679389,0.603053435,1.427480916,0.687022901,1.007633588,0.732824427,1.007633588,0.832061069,1.007633588,0.93129771,1.007633588,1.030534351,0.900763359,1.091603053,0.946564885,1.106870229,1,1.122137405,1.045801527,1.114503817,1.099236641,1.091603053,0.687022901,0.732824427,0.740458015,0.694656489,0.816793893,0.702290076,0.870229008,0.755725191,0.801526718,0.770992366,0.732824427,0.763358779,1.145038168,0.778625954,1.198473282,0.72519084,1.27480916,0.72519084,1.328244275,0.770992366,1.27480916,0.801526718,1.198473282,0.79389313,0.824427481,1.297709924,0.885496183,1.267175573,0.946564885,1.244274809,1,1.259541985,1.038167939,1.244274809,1.091603053,1.267175573,1.152671756,1.305343511,1.091603053,1.358778626,1.038167939,1.381679389,0.992366412,1.389312977,0.946564885,1.381679389,0.885496183,1.358778626,0.854961832,1.305343511,0.946564885,1.290076336,0.992366412,1.297709924,1.038167939,1.290076336,1.122137405,1.305343511,1.038167939,1.305343511,1,1.312977099,0.946564885,1.305343511,16
155.jpg,0.477272727,0.71969697,0.484848485,0.871212121,0.5,1.015151515,0.53030303,1.151515152,0.583333333,1.28030303,0.651515152,1.401515152,0.75,1.492424242,0.863636364,1.568181818,0.984848485,1.590909091,1.106060606,1.575757576,1.212121212,1.507575758,1.303030303,1.416666667,1.363636364,1.303030303,1.409090909,1.174242424,1.439393939,1.045454545,1.46969697,0.916666667,1.477272727,0.772727273,0.590909091,0.621212121,0.643939394,0.545454545,0.742424242,0.522727273,0.833333333,0.537878788,0.916666667,0.583333333,1.121212121,0.598484848,1.212121212,0.560606061,1.303030303,0.553030303,1.386363636,0.590909091,1.431818182,0.666666667,1.015151515,0.71969697,1.015151515,0.825757576,1.007575758,0.924242424,1.007575758,1.03030303,0.901515152,1.083333333,0.946969697,1.106060606,1,1.121212121,1.053030303,1.106060606,1.106060606,1.090909091,0.681818182,0.71969697,0.742424242,0.681818182,0.810606061,0.689393939,0.871212121,0.742424242,0.803030303,0.757575758,0.734848485,0.75,1.143939394,0.765151515,1.204545455,0.712121212,1.28030303,0.712121212,1.333333333,0.757575758,1.28030303,0.787878788,1.204545455,0.78030303,0.833333333,1.295454545,0.901515152,1.265151515,0.954545455,1.242424242,1,1.257575758,1.045454545,1.242424242,1.098484848,1.272727273,1.151515152,1.303030303,1.098484848,1.356060606,1.045454545,1.378787879,1,1.386363636,0.954545455,1.378787879,0.893939394,1.356060606,0.863636364,1.303030303,0.954545455,1.28030303,1,1.287878788,1.045454545,1.287878788,1.121212121,1.303030303,1.045454545,1.310606061,1.007575758,1.318181818,0.954545455,1.310606061,16
156.jpg,0.492063492,0.777777778,0.507936508,0.912698413,0.523809524,1.047619048,0.547619048,1.182539683,0.595238095,1.30952381,0.658730159,1.420634921,0.753968254,1.507936508,0.865079365,1.571428571,0.984126984,1.595238095,1.103174603,1.587301587,1.214285714,1.523809524,1.293650794,1.436507937,1.349206349,1.325396825,1.388888889,1.206349206,1.420634921,1.079365079,1.444444444,0.944444444,1.46031746,0.80952381,0.587301587,0.634920635,0.634920635,0.563492063,0.73015873,0.531746032,0.825396825,0.547619048,0.912698413,0.595238095,1.111111111,0.611111111,1.198412698,0.571428571,1.293650794,0.571428571,1.380952381,0.611111111,1.420634921,0.698412698,1.007936508,0.73015873,1.007936508,0.825396825,1.007936508,0.920634921,1.007936508,1.023809524,0.904761905,1.087301587,0.944444444,1.103174603,1,1.119047619,1.047619048,1.111111111,1.095238095,1.095238095,0.682539683,0.738095238,0.738095238,0.698412698,0.80952381,0.706349206,0.865079365,0.761904762,0.801587302,0.76984127,0.73015873,0.76984127,1.134920635,0.777777778,1.198412698,0.73015873,1.26984127,0.73015873,1.325396825,0.777777778,1.26984127,0.801587302,1.198412698,0.801587302,0.825396825,1.301587302,0.896825397,1.261904762,0.952380952,1.246031746,1,1.261904762,1.03968254,1.246031746,1.095238095,1.26984127,1.150793651,1.317460317,1.095238095,1.365079365,1.03968254,1.380952381,0.992063492,1.380952381,0.944444444,1.373015873,0.888888889,1.349206349,0.857142857,1.301587302,0.952380952,1.285714286,0.992063492,1.293650794,1.03968254,1.285714286,1.119047619,1.317460317,1.03968254,1.30952381,1,1.317460317,0.952380952,1.30952381,16
157.jpg,0.466165414,0.736842105,0.473684211,0.879699248,0.481203008,1.022556391,0.511278195,1.165413534,0.556390977,1.293233083,0.631578947,1.406015038,0.721804511,1.496240602,0.842105263,1.571428571,0.962406015,1.601503759,1.090225564,1.593984962,1.195488722,1.526315789,1.278195489,1.443609023,1.338345865,1.330827068,1.383458647,1.203007519,1.421052632,1.07518797,1.45112782,0.947368421,1.466165414,0.812030075,0.586466165,0.609022556,0.646616541,0.541353383,0.736842105,0.518796992,0.827067669,0.533834586,0.917293233,0.586466165,1.127819549,0.601503759,1.210526316,0.571428571,1.30075188,0.563909774,1.390977444,0.609022556,1.428571429,0.691729323,1.015037594,0.721804511,1.015037594,0.827067669,1.015037594,0.92481203,1.007518797,1.022556391,0.894736842,1.082706767,0.947368421,1.105263158,1,1.120300752,1.052631579,1.112781955,1.097744361,1.090225564,0.676691729,0.721804511,0.736842105,0.684210526,0.812030075,0.691729323,0.864661654,0.744360902,0.796992481,0.759398496,0.729323308,0.751879699,1.142857143,0.77443609,1.203007519,0.721804511,1.278195489,0.729323308,1.330827068,0.77443609,1.278195489,0.796992481,1.203007519,0.789473684,0.819548872,1.308270677,0.879699248,1.270676692,0.947368421,1.248120301,0.992481203,1.263157895,1.037593985,1.255639098,1.090225564,1.278195489,1.142857143,1.323308271,1.090225564,1.368421053,1.037593985,1.390977444,0.992481203,1.390977444,0.939849624,1.383458647,0.879699248,1.360902256,0.84962406,1.308270677,0.939849624,1.293233083,0.992481203,1.30075188,1.030075188,1.30075188,1.105263158,1.323308271,1.037593985,1.315789474,0.992481203,1.323308271,0.947368421,1.315789474,16
158.jpg,0.419847328,0.900763359,0.435114504,1.030534351,0.458015267,1.152671756,0.496183206,1.267175573,0.564885496,1.366412214,0.664122137,1.442748092,0.770992366,1.503816794,0.893129771,1.549618321,1.007633588,1.549618321,1.099236641,1.519083969,1.152671756,1.450381679,1.198473282,1.358778626,1.229007634,1.251908397,1.244274809,1.145038168,1.259541985,1.038167939,1.251908397,0.93129771,1.236641221,0.832061069,0.557251908,0.740458015,0.610687023,0.671755725,0.702290076,0.625954198,0.79389313,0.625954198,0.877862595,0.664122137,1.038167939,0.671755725,1.099236641,0.633587786,1.160305344,0.625954198,1.221374046,0.648854962,1.244274809,0.702290076,0.977099237,0.786259542,0.992366412,0.86259542,1.015267176,0.923664122,1.030534351,1,0.916030534,1.091603053,0.961832061,1.099236641,1.015267176,1.106870229,1.045801527,1.099236641,1.076335878,1.083969466,0.664122137,0.832061069,0.709923664,0.79389313,0.770992366,0.786259542,0.832061069,0.824427481,0.778625954,0.847328244,0.717557252,0.847328244,1.038167939,0.824427481,1.091603053,0.786259542,1.152671756,0.786259542,1.190839695,0.816793893,1.152671756,0.839694656,1.091603053,0.839694656,0.839694656,1.297709924,0.916030534,1.236641221,0.977099237,1.20610687,1.015267176,1.221374046,1.045801527,1.20610687,1.083969466,1.221374046,1.114503817,1.267175573,1.091603053,1.328244275,1.053435115,1.351145038,1.022900763,1.358778626,0.977099237,1.358778626,0.916030534,1.34351145,0.877862595,1.290076336,0.977099237,1.259541985,1.015267176,1.259541985,1.045801527,1.251908397,1.083969466,1.267175573,1.045801527,1.290076336,1.015267176,1.297709924,0.977099237,1.297709924,16
159.jpg,0.495934959,0.772357724,0.504065041,0.910569106,0.520325203,1.048780488,0.552845528,1.178861789,0.601626016,1.300813008,0.674796748,1.406504065,0.764227642,1.495934959,0.869918699,1.569105691,0.991869919,1.593495935,1.105691057,1.577235772,1.211382114,1.512195122,1.292682927,1.422764228,1.365853659,1.308943089,1.406504065,1.18699187,1.43902439,1.056910569,1.463414634,0.926829268,1.471544715,0.788617886,0.585365854,0.642276423,0.634146341,0.569105691,0.731707317,0.544715447,0.829268293,0.552845528,0.918699187,0.601626016,1.105691057,0.609756098,1.18699187,0.577235772,1.284552846,0.569105691,1.37398374,0.601626016,1.422764228,0.682926829,1.008130081,0.739837398,1.008130081,0.829268293,1.008130081,0.926829268,1.008130081,1.024390244,0.910569106,1.089430894,0.951219512,1.105691057,1,1.12195122,1.048780488,1.105691057,1.097560976,1.089430894,0.682926829,0.74796748,0.739837398,0.707317073,0.81300813,0.707317073,0.869918699,0.764227642,0.804878049,0.780487805,0.731707317,0.780487805,1.138211382,0.780487805,1.195121951,0.731707317,1.268292683,0.731707317,1.325203252,0.772357724,1.268292683,0.796747967,1.195121951,0.796747967,0.845528455,1.308943089,0.902439024,1.268292683,0.959349593,1.243902439,1,1.260162602,1.040650407,1.25203252,1.097560976,1.276422764,1.146341463,1.317073171,1.097560976,1.37398374,1.040650407,1.398373984,1,1.398373984,0.959349593,1.390243902,0.902439024,1.365853659,0.87804878,1.308943089,0.959349593,1.284552846,1,1.292682927,1.040650407,1.292682927,1.12195122,1.308943089,1.040650407,1.325203252,1,1.325203252,0.959349593,1.317073171,16
160.jpg,0.537735849,0.830188679,0.537735849,0.952830189,0.556603774,1.066037736,0.58490566,1.169811321,0.632075472,1.273584906,0.698113208,1.358490566,0.783018868,1.424528302,0.877358491,1.481132075,0.981132075,1.490566038,1.075471698,1.471698113,1.160377358,1.41509434,1.226415094,1.339622642,1.283018868,1.254716981,1.320754717,1.150943396,1.330188679,1.047169811,1.349056604,0.943396226,1.349056604,0.839622642,0.632075472,0.726415094,0.698113208,0.679245283,0.79245283,0.660377358,0.877358491,0.679245283,0.952830189,0.716981132,1.08490566,0.716981132,1.150943396,0.679245283,1.226415094,0.669811321,1.29245283,0.688679245,1.330188679,0.745283019,1.009433962,0.811320755,1.009433962,0.877358491,1.009433962,0.943396226,1.009433962,1.018867925,0.91509434,1.066037736,0.962264151,1.08490566,1,1.094339623,1.047169811,1.08490566,1.08490566,1.075471698,0.726415094,0.820754717,0.773584906,0.801886792,0.830188679,0.801886792,0.877358491,0.830188679,0.820754717,0.839622642,0.773584906,0.839622642,1.113207547,0.839622642,1.160377358,0.820754717,1.216981132,0.820754717,1.254716981,0.839622642,1.216981132,0.858490566,1.160377358,0.858490566,0.849056604,1.226415094,0.896226415,1.179245283,0.952830189,1.160377358,0.990566038,1.179245283,1.018867925,1.169811321,1.066037736,1.198113208,1.113207547,1.245283019,1.066037736,1.311320755,1.018867925,1.330188679,0.981132075,1.330188679,0.943396226,1.320754717,0.886792453,1.29245283,0.877358491,1.226415094,0.952830189,1.20754717,0.990566038,1.216981132,1.018867925,1.216981132,1.08490566,1.245283019,1.018867925,1.264150943,0.981132075,1.264150943,0.943396226,1.264150943,17
161.jpg,0.558558559,0.81981982,0.567567568,0.927927928,0.585585586,1.036036036,0.612612613,1.144144144,0.648648649,1.234234234,0.711711712,1.315315315,0.792792793,1.378378378,0.882882883,1.432432432,0.990990991,1.45045045,1.09009009,1.432432432,1.171171171,1.378378378,1.243243243,1.315315315,1.288288288,1.225225225,1.315315315,1.135135135,1.342342342,1.036036036,1.351351351,0.936936937,1.36036036,0.837837838,0.648648649,0.738738739,0.702702703,0.684684685,0.783783784,0.666666667,0.864864865,0.684684685,0.936936937,0.720720721,1.081081081,0.72972973,1.144144144,0.702702703,1.216216216,0.693693694,1.288288288,0.711711712,1.324324324,0.756756757,1.009009009,0.81981982,1.009009009,0.882882883,1.009009009,0.945945946,1.009009009,1.018018018,0.918918919,1.063063063,0.954954955,1.081081081,1,1.09009009,1.036036036,1.081081081,1.081081081,1.072072072,0.738738739,0.828828829,0.783783784,0.810810811,0.837837838,0.810810811,0.882882883,0.837837838,0.828828829,0.846846847,0.783783784,0.846846847,1.108108108,0.846846847,1.162162162,0.828828829,1.207207207,0.828828829,1.243243243,0.846846847,1.207207207,0.864864865,1.162162162,0.864864865,0.855855856,1.207207207,0.90990991,1.171171171,0.954954955,1.153153153,0.990990991,1.171171171,1.027027027,1.162162162,1.072072072,1.18018018,1.117117117,1.225225225,1.072072072,1.27027027,1.027027027,1.297297297,0.990990991,1.297297297,0.954954955,1.288288288,0.900900901,1.261261261,0.882882883,1.207207207,0.954954955,1.198198198,0.990990991,1.207207207,1.027027027,1.207207207,1.09009009,1.225225225,1.027027027,1.234234234,0.990990991,1.234234234,0.954954955,1.225225225,17
